새주소,지번주소,좌표정보,좌표정보2,테마코드,콘텐츠_코드,언어셋,콘텐츠_명,시도명,구명,동명,산지여부,주_번지,부_번지,기타주소,전화번호,상세정보_값_1,상세정보_값_2,상세정보_값_3,상세정보_값_4,상세정보_값_5,상세정보_값_6,상세정보_값_7,상세정보_값_8,상세정보_값_9,상세정보_값_10,상세정보_값_11,상세정보_값_12,상세정보_값_13,상세정보_값_14,상세정보_값_15,상세정보_값_16,상세정보_값_17,상세정보_값_18,상세정보_값_19,상세정보_값_20,상세정보_이름_1,상세정보_이름_2,상세정보_이름_3,상세정보_이름_4,상세정보_이름_5,상세정보_이름_6,상세정보_이름_7,상세정보_이름_8,상세정보_이름_9,상세정보_이름_10,상세정보_이름_11,상세정보_이름_12,상세정보_이름_13,상세정보_이름_14,상세정보_이름_15,상세정보_이름_16,상세정보_이름_17,상세정보_이름_18,상세정보_이름_19,상세정보_이름_20,좌표데이터,좌표_타입,선_두께,테마_선_색상,키워드,등록일,수정일
63로 50,영등포구 여의도동  60,126.940056575,37.519831036,100115,ID000385,KOR,63씨월드(수족관),,영등포구,,,,,,02-789-5663,박물관,사립(법인),2010.8.12,어류동물 등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대학로 95,종로구 연건동 28-21,126.999474532,37.580708307,100115,ID000386,KOR,의학박물관,,종로구,,,,,,02-2072-2635,박물관,사립(법인),1999.7.30,인체유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
정동길 26 심슨기념관,중구 정동 32,126.971,37.566,100115,ID000387,KOR,이화박물관,,중구,,,,,,02-2175-1964,박물관,사립(법인),2013.1.16,교복등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
효령로72길 60,서초구 서초동 1355,127.027982403,37.485695703,100115,ID000388,KOR,전기박물관,,서초구,,,,,,02-2105-8190,박물관,사립(법인),2001.12.28,전기역사,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
월드컵북로11길 20,마포구 성산동 39-13,126.914882413,37.560050837,100115,ID000389,KOR,전쟁과여성인권박물관,,마포구,,,,,,02-392-5252,박물관,사립(법인),2013.1.16,전쟁자료등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
이태원로 29 전쟁기념관,용산구 용산동1가 8,126.977097296,37.536308916,100115,ID000390,KOR,전쟁기념관,,용산구,,,,,,02-709-3139,기념관,사립(법인),1989.01.31,군사유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
장충단로 166,중구 장충동1가 62-35,127.006184514,37.559671779,100115,ID000391,KOR,종이나라박물관,,중구,,,,,,02-2279-7901,박물관,사립(법인),2008.7.15,종이제품,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
성균관로4길 45,종로구 명륜2가 8-4,126.999832278,37.584912989,100115,ID000392,KOR,짚풀생활사박물관,,종로구,,,,,,02-743-8787,박물관,사립(법인),1993.3.25,짚풀관련,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
언주로 827 ,강남구 신사동 627-8,127.032606062,37.524002268,100115,ID000393,KOR,코리아나화장박물관,,강남구,,,,,,02-547-9177,박물관,사립(법인),2004.8.11,화장품류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
밤고개로14길 13-51,강남구 자곡동 285,127.102913704,37.478965615,100115,ID000394,KOR,탄허기념박물관,,강남구,,,,,,02-445-8486,기념관,사립(법인),2010.11.17,서화도자기병풍,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
오류로8라길 44,구로구 오류2동 150-15,126.844047087,37.491960604,100115,ID000395,KOR,평강성서유물박물관,,구로구,,,,,,02-2686-9496,박물관,사립(법인),1999.3.23,성서자재,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
영동대로 513 코엑스,강남구 삼성동 159,127.058804391,37.512515838,100115,ID000396,KOR,풀무원김치박물관,,강남구,,,,,,02-6002-6456,박물관,사립(법인),1993.3.25,김치종류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
학동로20길 25,강남구 논현동 133-13,127.028536403,37.511510067,100115,ID000257,KOR,논현1동  문화예술관,,강남구,,,,,,02-2176-0610,공연장,216,57,192,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
학동로43길 17,강남구 논현동 114-24,127.028536403,37.511510067,100115,ID000258,KOR,논현2동  문화예술관,,강남구,,,,,,02-2176-0620,공연장,569,62,250,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
압구정로 128,강남구 신사동 548-1,127.022721878,37.52399292,100115,ID000259,KOR,신사동  문화예술관,,강남구,,,,,,02-2176-0600,공연장,251,21,80,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
선릉로111길 6,강남구 논현동 268-16,127.042935981,37.511037398,100115,ID000260,KOR,성암아트센타,,강남구,,,,,,02-543-0826,공연장,277,84,201,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
봉은사로 406 서울중요무형문화재전수회관,강남구 삼성동 112-2,127.044632721,37.510223536,100115,ID000261,KOR,민속극장풍류,,강남구,,,,,,02-3011-2178,공연장,629,81,147,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
테헤란로92길 12-9,강남구 대치동 944-22,127.060455534,37.506834271,100115,ID000262,KOR,코우스,,강남구,,,,,,02-567-6978,공연장,810,105,243,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
도산대로58길 16 청담빌딩,강남구 청담동 22-13,127.041241379,37.522237747,100115,ID000263,KOR,유시어터,,강남구,,,,,,02-3444-0651,공연장,537,81,190,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
테헤란로113길 7,강남구 삼성동 170-5,127.065900264,37.510533422,100115,ID000264,KOR,백암아트홀,,강남구,,,,,,02-559-1333,공연장,949,166,424,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
테헤란로87길 58,강남구 삼성동 159,127.058804391,37.512515838,100115,ID000265,KOR,코엑스아트홀,,강남구,,,,,,02-6000-0114,공연장,39176,85,260,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
논현로 164,강남구 도곡동 514-1,127.042156297,37.484264768,100115,ID000266,KOR,라트어린이극장,,강남구,,,,,,02-560-0999,공연장,367,130,164,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
언주로 337,강남구 역삼동 772,127.044078277,37.497786799,100115,ID000267,KOR,예림당아트홀(동영문화센터),,강남구,,,,,,02-559-5114,공연장,2024,238,468,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
테헤란로 117,강남구 역삼동 649-11,127.030247064,37.499190321,100115,ID000268,KOR,LIG아트홀,,강남구,,,,,,02-6900-3900,공연장,446,137,169,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
논현로4길 36,강남구 개포동 1166,127.052927975,37.47368489,100115,ID000269,KOR,M극장(DTM),,강남구,,,,,,02-578-6812,공연장,251,85,106㎡,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
영동대로 416,강남구 대치동 1002,127.065357117,37.506605501,100115,ID000270,KOR,KT&G  상상아트홀,,강남구,,,,,,02-3404-4311,공연장,2068,169,416,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
언주로174길 30,강남구 신사동 640-2,127.036228389,37.527856812,100115,ID000271,KOR,압구정예홀(압구정클럽),,강남구,,,,,,02-541-8367,공연장,2068,50,70규모,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로378길 34-9,강남구 도곡동 459,127.046357213,37.483727945,100115,ID000272,KOR,도곡2소극장,,강남구,,,,,,02-2176-0740,공연장,264.2,56,140,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
테헤란로87길 58,강남구 삼성동 159,127.058804391,37.512515838,100115,ID000273,KOR,오디토리움,,강남구,,,,,,02-6000-5555,공연장,2104,276,1058,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대사관로 121,성북구 성북동 330-577,126.993034882,37.600037533,100115,ID000427,KOR,한국가구박물관,,성북구,,,,,,02-745-0181,박물관,사립(개인),1993.9.28,전통가구,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
논현로132길 34,강남구 논현동 89-4,127.033310208,37.515417694,100115,ID000428,KOR,한국자수박물관,,강남구,,,,,,02-515-5114,박물관,사립(개인),1993.2.11,전통자수,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
율곡로 241-2 충신빌딩,종로구 충신동 55-1,127.005514349,37.575465707,100115,ID000429,KOR,한국현대의상박물관,,종로구,,,,,,02-734-7340,박물관,사립(개인),1993.12.24,의류관련,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
한남대로 108,용산구 한남동 722-9,127.005,37.538,100115,ID000430,KOR,한익환서울아트박물관,,용산구,,,,,,02-796-0100,박물관,사립(개인),2012.6.15,자기류 전통자기 등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
혜화로3가길 4,종로구 명륜1가 42,126.99889469,37.586540999,100115,ID000431,KOR,현대시박물관,,종로구,,,,,,02-744-0130,박물관,사립(개인),2009.8.27,시회화등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
능동로 120,광진구 화양동 1,127.073709571,37.542536628,100115,ID000432,KOR,건국대 박물관,,광진구,,,,,,02-450-3880,박물관,대학,2001.6.11,토기서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
경희대로 26,동대문구 회기동 1-5,127.051378726,37.596707099,100115,ID000433,KOR,경희대 자연사박물관,,동대문구,,,,,,02-961-0143,박물관,대학,2005.6.24,동식조류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
경희대로 26,동대문구 회기동 1-5,127.051378726,37.596707099,100115,ID000434,KOR,경희대 중앙박물관,,동대문구,,,,,,02-961-0141,박물관,대학,2001.3.19,토기용품,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
경희대로 26,동대문구 이문동 264-388,127.0552228,37.5977272,100115,ID000435,KOR,경희대 한의학박물관,,동대문구,,,,,,02-964-3190,박물관,대학,2007.7.12,한의학자료,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
안암동5가 1,성북구 안암동5가 1,127.03512221,37.588707642,100115,ID000436,KOR,고려대 박물관,,성북구,,,,,,02-3290-1514,박물관,대학,2001.1.26,공예미술,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
정릉로 77 국민대학교,성북구 정릉동 861-1,126.996560342,37.611140932,100115,ID000437,KOR,국민대 박물관,,성북구,,,,,,02-910-4212,박물관,대학,2000.10.9,토기서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
삼양로144길 33 덕성여대,도봉구 쌍문동 419,127.016555649,37.65129496,100115,ID000438,KOR,덕성여대 박물관,,도봉구,,,,,,02-910-8131,박물관,대학,2007.5.10,토기의상,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
필동로1길 30 ,중구 필동3가 26,127.000573828,37.558385138,100115,ID000439,KOR,동국대 박물관,,중구,,,,,,02-2260-3722,박물관,대학,2001.6.9,불상탱화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
화랑로 815,노원구 공릉2동 26-21,127.106010934,37.642897782,100115,ID000440,KOR,삼육대 박물관,,노원구,,,,,,02-3399-3065,박물관,대학,2013.2.18,성서고문류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
평창문화로 151,종로구 평창동 577-7,126.9759462,37.610546196,100115,ID000441,KOR,상명대 박물관,,종로구,,,,,,02-781-7920,박물관,대학,2003.2.28,미술공예,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
관악로 1,관악구 신림동 산56-1,126.957131534,37.453336957,100115,ID000442,KOR,서울대 박물관,,관악구,,,,,,02-880-5333,박물관,대학,2000.11.20,토기서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
대학로 103,종로구 연건동 28-2,126.999474532,37.580708307,100115,ID000443,KOR,서울대 치의학대학원치의학박물관,,종로구,,,,,,02-740-8799,박물관,대학,2008.9.23,치의용품,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울시립대로 163 서울시립대학교,동대문구 전농동 90,127.057262372,37.583371171,100115,ID000444,KOR,서울시립대 박물관,,동대문구,,,,,,02-2210-2285,박물관,대학,2008.8.19,근대생활,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
화랑로 612,노원구 공릉2동 126,127.090467022,37.627769133,100115,ID000445,KOR,서울여대 박물관,,노원구,,,,,,02-970-5311,박물관,대학,2009.10.8,생활사유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
성균관로 41,종로구 명륜3가 53,126.995725247,37.585791308,100115,ID000446,KOR,성균관대 박물관,,종로구,,,,,,02-760-1216,박물관,대학,2000.12.30,토기서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
보문로34다길 2,성북구 동선동3가 249-1,127.021204291,37.592250024,100115,ID000447,KOR,성신여대 박물관,,성북구,,,,,,02-920-7325,박물관,대학,2000.11.20,지도서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
능동로21길 37,광진구 군자동 98,127.07410201,37.550687764,100115,ID000448,KOR,세종대 박물관,,광진구,,,,,,02-3408-3077,박물관,대학,2001.9.27,토기의상,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
청파로47다길 5-5,용산구 청파동2가 52,126.965377284,37.545596625,100115,ID000449,KOR,숙명여대 박물관,,용산구,,,,,,02-710-9134,박물관,대학,2000.10.9,서화의상,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
청파로47길 100,용산구 청파동2가 53-6,126.96510213,37.545423313,100115,ID000450,KOR,숙명여대 정영양자수박물관,,용산구,,,,,,02-710-9133,박물관,대학,2004.8.11,전통자수,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
연세로 50,서대문구 신촌동 134,126.939479457,37.564692538,100115,ID000451,KOR,연세대 박물관,,서대문구,,,,,,02-2123-3340,박물관,대학,2005.10.24,토기서화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
화랑로574 정보관리관,노원구 공릉동 77-1,127.082887391,37.624822934,100115,ID000452,KOR,육군박물관 ,,노원구,,,,,,02-2197-6453,박물관,대학,2001.3.19,군사유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
이화여대길 52,서대문구 대현동 11-1,126.947432671,37.562548223,100115,ID000453,KOR,이화여대 박물관,,서대문구,,,,,,02-3277-3152,박물관,대학,2000.12.30,토지민속,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
이화여대길 52,서대문구 대현동 11-1,126.9456875,37.5610548,100115,ID000454,KOR,이화여대 자연사박물관,,서대문구,,,,,,02-3277-4700,박물관,대학,2001.9.27,동식조류,원용진,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,대표자,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
한천로 66길 203,성북구 석관동 134-2,127.065472291,37.613465333,100115,ID000503,KOR,석관동미리내도서관,,성북구,,,,,,02-960-5067,도서관,구립,`11.12.27,85,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
화랑로18자길 13,성북구 상월곡동 24-348,127.050725616,37.604995343,100115,ID000504,KOR,성북정보도서관,,성북구,,,,,,02-962-1081,도서관,구립,`02.3.19,532,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
아리랑로 82,성북구 돈암동 538-98,127.013888606,37.59991311,100115,ID000505,KOR,아리랑정보도서관,,성북구,,,,,,02-3291-4990,도서관,구립,`04.5.4,160,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
종암로18길 11,성북구 종암동 16-8,127.035092144,37.598990691,100115,ID000506,KOR,종암동새날어린이도서관,,성북구,,,,,,02-6925-6920,도서관,구립,`11.2.25,130,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
성북로4길 52,성북구 돈암동 609-1,127.010303331,37.594801184,100115,ID000507,KOR,해오름어린이도서관,,성북구,,,,,,02-6925-7002,도서관,구립,`09.7.1,52,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
오현로 145,강북구 번2동 산 27-108,127.036,37.625,100115,ID000508,KOR,강북문화정보도서관,,강북구,,,,,,02-944-3100,도서관,구립,`01.6.5,508,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
삼양로54길 68,강북구 미아동 754-1,127.022,37.623,100115,ID000509,KOR,강북청소년문화정보도서관,,강북구,,,,,,02-944-3140,도서관,구립,`01.12.20,201,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
솔샘로177,강북구 삼양동 1354-4,127.012,37.62,100115,ID000510,KOR,솔샘문화정보도서관,,강북구,,,,,,02-944-3150,도서관,구립,`05.10.4,262,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
도봉로20나길 6,강북구 미아동 138-11,127.03,37.618,100115,ID000511,KOR,송중문화정보도서관,,강북구,,,,,,02-944-3160,도서관,구립,`10.3.2,81,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
삼양로 299,강북구 수유동 605-412,127.018,37.63,100115,ID000512,KOR,수유문화정보도서관,,강북구,,,,,,02-944-3170,도서관,구립,`10.8.11,198,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
솔매로49길 14,강북구 미아동 197-1,127.027,37.627,100115,ID000513,KOR,미아동복합청사도서관,,강북구,,,,,,02-944-3180,도서관,구립,‘13.05.,195,,,,,,,,,,,,,,,,,분류,구분,개관일,열람석,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
퇴계로34길 28,중구 필동2가 84-1,126.993997147,37.558364477,100115,ID000733,KOR,남산골 한옥마을,,중구,,,,,,02-2264-4412,문화재시설,‘05.10.19,전통정원
    - 대지 : 72003㎡
    - 시설 : 누각 연못 다목적마당
            관람스탠드 타임캡슐광장 등
    - 관리 : 직영,8명,,,,,,,,,,,,,,,,,분류,개관일,시설현황,근무인원,,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
삼일대로 464 운현궁,종로구 운니동 114-10,126.987109692,37.576116538,100115,ID000734,KOR,운현궁,,종로구,,,,,,02-766-9090,문화재시설,09.12.11,대지 : 9413.23㎡
 건물 : 6동 1299.36㎡
   - 전시물 : 대원군가 유품 및 생활용품 793점,㈜한국의 장(위탁기간 : '13.1.1~'15.12.31),위탁,,,,,,,,,,,,,,,,분류,개관일,시설현황,관리,근무인원,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
올림픽로 424,송파구 방이동 88-3,127.121412392,37.521207438,100115,ID000735,KOR,시사편찬위원회,,송파구,,,,,,02-413-9622,문화재시설,‘94.2.7,대지 : 541580㎡ (올림픽 공원)
 건물 : 890㎡
    ※ '03.11.11 이전 개관,11명,,,,,,,,,,,,,,,,,분류,개관일,시설현황,근무인원,,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
종로 54,종로구 관철동 45-5,126.9835329,37.5697937,100115,ID000736,KOR,보신각,,종로구,,,,,,02-731-0114,문화재시설,‘11.5.17, 대지 : 2880㎡
  건물 : 470㎡
  종   : '85년 주조
 ※ 舊 종은 중앙박물관 이전(보물 제2호),3명,,,,,,,,,,,,,,,,,분류,개관일,시설현황,근무인원,,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
올림픽로 25,송파구 잠실동 10,127.0747857,37.5161756,100115,ID000737,KOR,서울시 창작공간 잠실창작 스튜디오,,송파구,,,,,,02-423-6674,창작공간,‘01.10.9,장애인예술가 창작지원,지상 1층 3개실,512.6㎡,창작스튜디오 13실 다목적 전시장 휴게실 공동작업장,,,,,,,,,,,,,,,분류,개관일,주요내용,규모,연면적,구성,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
퇴계로26가길 82,중구 예장동 산 5-85,126.991735,37.5576025,100115,ID000738,KOR,남산창작센터,,중구,,,,,,02-318-1741,창작공간,2007년 10월 10일,무대공연예술 연습공간,공연연습실 부대시설(사무실 리딩룸 탈의실 화장실 샤워실),1966.2㎡ 지상2층 1동,,,,,,,,,,,,,,,,분류,개관일,주요내용,시설 현황,면적,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
소파로 138,중구 예장동 8-19,126.9882477,37.558779,100115,ID000739,KOR,남산예술센터,,중구,,,,,,02-758-2000,창작공간,‘05.7.21,중규모 연극 제작극장,1639㎡,250.00㎡,476석,,,,,,,,,,,,,,,분류,개관일,주요내용,공연장면적,무대면적,객석수,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
서울특별시 중구 을지로39길 40 (을지로6가구민회관),서울특별시 중구 을지로6가 18-14번지 구민회관,127.005460968,37.568404319,100115,ID000940,KOR,중구 구민회관 대강당,,중구,,,,,,02-2280-8383,공연장,중구청,1990.6.5,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 흑석로 84 (흑석동중앙대학교),서울특별시 동작구 흑석동 221번지 중앙대학교,126.958953272,37.50696843,100115,ID000941,KOR,중앙대학교 아트센터 루이스,,동작구,,,,,,02-820-5114,공연장,,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 흑석로 84 (흑석동중앙대학교),서울특별시 동작구 흑석동 221번지 중앙대학교,126.958953272,37.50696843,100115,ID000942,KOR,중앙대학교 아트센터 소극장,,동작구,,,,,,02-820-5114,공연장,,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
